timestamp,asset_id,tempF,pressurePSI,vibrationMM,failure_flag
2025-12-14T12:54:50.638Z,PUMP-101,159.2,97.5,0.89,0
2025-12-14T12:55:50.638Z,PUMP-101,155.9,85.3,0.82,0
2025-12-14T12:56:50.638Z,PUMP-101,155.2,94.4,1.25,0
2025-12-14T12:57:50.638Z,PUMP-101,171,92,0.88,0
2025-12-14T12:58:50.638Z,PUMP-101,161.7,98.1,0.72,0
2025-12-14T12:59:50.638Z,PUMP-101,176.9,97.5,1.02,0
2025-12-14T13:00:50.638Z,PUMP-101,177.6,93.7,1.53,0
2025-12-14T13:01:50.638Z,PUMP-101,151.6,106.5,1.75,0
2025-12-14T13:02:50.638Z,PUMP-101,164.4,95.8,1.19,0
2025-12-14T13:03:50.638Z,PUMP-101,157,95.5,0.98,0
2025-12-14T13:04:50.638Z,PUMP-101,172.3,84.7,0.94,0
2025-12-14T13:05:50.638Z,PUMP-101,148.2,96,1.44,0
2025-12-14T13:06:50.638Z,PUMP-101,159.4,88.1,1.2,0
2025-12-14T13:07:50.638Z,PUMP-101,148.7,90.2,1.83,0
2025-12-14T13:08:50.638Z,PUMP-101,165.3,95.5,1.2,0
2025-12-14T13:09:50.638Z,PUMP-101,152.6,94.4,1.47,0
2025-12-14T13:10:50.638Z,PUMP-101,158.8,98.5,1.62,0
2025-12-14T13:11:50.638Z,PUMP-101,170.5,86.9,1.22,0
2025-12-14T13:12:50.638Z,PUMP-101,145.6,96.4,1.13,0
2025-12-14T13:13:50.638Z,PUMP-101,154.4,100.9,0.78,0
2025-12-14T13:14:50.638Z,PUMP-101,163.4,102.6,0.8,0
2025-12-14T13:15:50.638Z,PUMP-101,162.8,91.8,0.67,0
2025-12-14T13:16:50.638Z,PUMP-101,171.3,95.8,1.48,0
2025-12-14T13:17:50.638Z,PUMP-101,160,101.2,1.31,0
2025-12-14T13:18:50.638Z,PUMP-101,158.3,89.9,1.24,0
2025-12-14T13:19:50.638Z,PUMP-101,177.9,106.2,0.94,0
2025-12-14T13:20:50.638Z,PUMP-101,164.1,94.5,1.18,0
2025-12-14T13:21:50.638Z,PUMP-101,164.5,93.1,1.28,0
2025-12-14T13:22:50.638Z,PUMP-101,173.1,81.9,0.88,0
2025-12-14T13:23:50.638Z,PUMP-101,156.1,96.9,1.45,0
2025-12-14T13:24:50.638Z,PUMP-101,160.6,96.7,0.96,0
2025-12-14T13:25:50.638Z,PUMP-101,157.4,94.7,1.56,0
2025-12-14T13:26:50.638Z,PUMP-101,153.8,98.1,1.02,0
2025-12-14T13:27:50.638Z,PUMP-101,176.4,92.9,1.17,0
2025-12-14T13:28:50.638Z,PUMP-101,162.5,101.6,0.89,0
2025-12-14T13:29:50.638Z,PUMP-101,164,93.8,1.86,0
2025-12-14T13:30:50.638Z,PUMP-101,170,93.9,1.11,0
2025-12-14T13:31:50.638Z,PUMP-101,167.1,96.8,0.79,0
2025-12-14T13:32:50.638Z,PUMP-101,176.1,88.7,1.02,0
2025-12-14T13:33:50.638Z,PUMP-101,161.6,95.3,0.65,0
2025-12-14T13:34:50.638Z,PUMP-101,158.3,97.3,0.83,0
2025-12-14T13:35:50.638Z,PUMP-101,163.7,101.2,1.27,0
2025-12-14T13:36:50.638Z,PUMP-101,157.8,104,1.08,0
2025-12-14T13:37:50.638Z,PUMP-101,167.5,89.1,1.29,0
2025-12-14T13:38:50.638Z,PUMP-101,155,98.6,1.23,0
2025-12-14T13:39:50.638Z,PUMP-101,147.6,102.6,1.23,0
2025-12-14T13:40:50.638Z,PUMP-101,164.3,90.6,1.45,0
2025-12-14T13:41:50.638Z,PUMP-101,168.8,98.2,1.07,0
2025-12-14T13:42:50.638Z,PUMP-101,163.5,93.7,1.26,0
2025-12-14T13:43:50.638Z,PUMP-101,173.6,97.8,1.47,0
2025-12-14T13:44:50.638Z,PUMP-101,171.5,87.3,1.46,0
2025-12-14T13:45:50.638Z,PUMP-101,177.3,96,0.7,0
2025-12-14T13:46:50.638Z,PUMP-101,169.2,90.3,0.74,0
2025-12-14T13:47:50.638Z,PUMP-101,168.1,98,0.53,0
2025-12-14T13:48:50.638Z,PUMP-101,173.4,96.4,1.29,0
2025-12-14T13:49:50.638Z,PUMP-101,168.4,97.2,1.1,0
2025-12-14T13:50:50.638Z,PUMP-101,177.6,98.2,0.66,0
2025-12-14T13:51:50.638Z,PUMP-101,152,98.7,1.06,0
2025-12-14T13:52:50.638Z,PUMP-101,168.2,99.1,0.94,0
2025-12-14T13:53:50.638Z,PUMP-101,166.7,93.5,1.03,0
2025-12-14T13:54:50.638Z,PUMP-101,166.5,95.7,1.12,0
2025-12-14T13:55:50.638Z,PUMP-101,165.1,94.2,1.74,0
2025-12-14T13:56:50.638Z,PUMP-101,177.2,100.7,1.72,0
2025-12-14T13:57:50.638Z,PUMP-101,164.7,94.5,1.45,0
2025-12-14T13:58:50.638Z,PUMP-101,164.5,97.2,1.49,0
2025-12-14T13:59:50.638Z,PUMP-101,167.4,98,1.33,0
2025-12-14T14:00:50.638Z,PUMP-101,160.5,92.2,1.01,0
2025-12-14T14:01:50.638Z,PUMP-101,161.3,92,1.54,0
2025-12-14T14:02:50.638Z,PUMP-101,154.3,104.3,0.98,0
2025-12-14T14:03:50.638Z,PUMP-101,163.6,92.3,1.32,0
2025-12-14T14:04:50.638Z,PUMP-101,170.6,95.6,1.47,0
2025-12-14T14:05:50.638Z,PUMP-101,162.1,94.1,1.41,0
2025-12-14T14:06:50.638Z,PUMP-101,156.9,86.9,1.11,0
2025-12-14T14:07:50.638Z,PUMP-101,171.9,101.8,1.11,0
2025-12-14T14:08:50.638Z,PUMP-101,151.7,101.8,0.72,0
2025-12-14T14:09:50.638Z,PUMP-101,170.9,96.5,1.25,0
2025-12-14T14:10:50.638Z,PUMP-101,165.9,98.9,1.31,0
2025-12-14T14:11:50.638Z,PUMP-101,163.2,99.9,1.13,0
2025-12-14T14:12:50.638Z,PUMP-101,152.8,94.6,0.81,0
2025-12-14T14:13:50.638Z,PUMP-101,149,91.5,0.65,0
2025-12-14T14:14:50.638Z,PUMP-101,172.3,103.5,1.5,0
2025-12-14T14:15:50.638Z,PUMP-101,166.4,90.5,1.83,0
2025-12-14T14:16:50.638Z,PUMP-101,158.5,100,1.34,0
2025-12-14T14:17:50.638Z,PUMP-101,161.2,99.3,0.99,0
2025-12-14T14:18:50.638Z,PUMP-101,168.9,100.8,1.18,0
2025-12-14T14:19:50.638Z,PUMP-101,166.8,93.2,1.25,0
2025-12-14T14:20:50.638Z,PUMP-101,171.6,98.1,1.53,0
2025-12-14T14:21:50.638Z,PUMP-101,164.9,98.8,1.16,0
2025-12-14T14:22:50.638Z,PUMP-101,168.7,92.5,0.68,0
2025-12-14T14:23:50.638Z,PUMP-101,165.9,107.1,1.95,0
2025-12-14T14:24:50.638Z,PUMP-101,157.3,89.9,1.39,0
2025-12-14T14:25:50.638Z,PUMP-101,170.2,83.6,1.2,0
2025-12-14T14:26:50.638Z,PUMP-101,180.2,94.6,1.59,0
2025-12-14T14:27:50.638Z,PUMP-101,165.9,93.5,1.5,0
2025-12-14T14:28:50.638Z,PUMP-101,159,101.3,1.26,0
2025-12-14T14:29:50.638Z,PUMP-101,175.1,86.5,1.5,0
2025-12-14T14:30:50.638Z,PUMP-101,186.4,96.4,1.23,0
2025-12-14T14:31:50.638Z,PUMP-101,164.7,100.2,1.19,0
2025-12-14T14:32:50.638Z,PUMP-101,158.7,93.7,1.11,0
2025-12-14T14:33:50.638Z,PUMP-101,173,92.2,0.81,0
2025-12-14T14:34:50.638Z,PUMP-101,171.1,94.9,1.25,0
2025-12-14T14:35:50.638Z,PUMP-101,168.2,95.8,1.69,0
2025-12-14T14:36:50.638Z,PUMP-101,180.7,94.3,1.65,0
2025-12-14T14:37:50.638Z,PUMP-101,171.2,104.1,1.66,0
2025-12-14T14:38:50.638Z,PUMP-101,164.9,96.3,0.94,0
2025-12-14T14:39:50.638Z,PUMP-101,174.6,98.3,1.81,0
2025-12-14T14:40:50.638Z,PUMP-101,155,90.6,0.78,0
2025-12-14T14:41:50.638Z,PUMP-101,162.5,94.9,1.32,0
2025-12-14T14:42:50.638Z,PUMP-101,169,100.7,1.2,0
2025-12-14T14:43:50.638Z,PUMP-101,161.5,95.3,1.19,0
2025-12-14T14:44:50.638Z,PUMP-101,173.7,100.5,1.07,0
2025-12-14T14:45:50.638Z,PUMP-101,158.2,89.6,1.19,0
2025-12-14T14:46:50.638Z,PUMP-101,163.2,94.7,0.69,0
2025-12-14T14:47:50.638Z,PUMP-101,166.9,97.9,0.75,0
2025-12-14T14:48:50.638Z,PUMP-101,165.3,97.1,1.24,0
2025-12-14T14:49:50.638Z,PUMP-101,166,85.6,1.43,0
2025-12-14T14:50:50.638Z,PUMP-101,177.3,98.4,1.35,0
2025-12-14T14:51:50.638Z,PUMP-101,164.7,104.2,1.44,0
2025-12-14T14:52:50.638Z,PUMP-101,171.8,96.5,1.56,0
2025-12-14T14:53:50.638Z,PUMP-101,172.9,91.8,1.15,0
2025-12-14T14:54:50.638Z,PUMP-101,173.8,94.1,1.67,0
2025-12-14T14:55:50.638Z,PUMP-101,173.8,97.9,1.39,0
2025-12-14T14:56:50.638Z,PUMP-101,166.1,96.4,1.8,0
2025-12-14T14:57:50.638Z,PUMP-101,176.1,92.1,1.36,0
2025-12-14T14:58:50.638Z,PUMP-101,147.8,92.3,0.75,0
2025-12-14T14:59:50.638Z,PUMP-101,159.7,94.8,1.3,0
2025-12-14T15:00:50.638Z,PUMP-101,167.3,100.5,0.92,0
2025-12-14T15:01:50.638Z,PUMP-101,163.8,99.8,1.41,0
2025-12-14T15:02:50.638Z,PUMP-101,176.8,88.5,1.52,0
2025-12-14T15:03:50.638Z,PUMP-101,163.2,101.4,1.08,0
2025-12-14T15:04:50.638Z,PUMP-101,157,94.6,0.96,0
2025-12-14T15:05:50.638Z,PUMP-101,158,96.2,1.11,0
2025-12-14T15:06:50.638Z,PUMP-101,160,104.1,1.54,0
2025-12-14T15:07:50.638Z,PUMP-101,169.9,91.5,0.72,0
2025-12-14T15:08:50.638Z,PUMP-101,158.3,95.7,0.84,0
2025-12-14T15:09:50.638Z,PUMP-101,166.5,104.7,0.93,0
2025-12-14T15:10:50.638Z,PUMP-101,164.8,96.1,1.41,0
2025-12-14T15:11:50.638Z,PUMP-101,164.3,98.5,1.86,0
2025-12-14T15:12:50.638Z,PUMP-101,175.1,96,1.34,0
2025-12-14T15:13:50.638Z,PUMP-101,170.1,95.8,1.16,0
2025-12-14T15:14:50.638Z,PUMP-101,161.8,91.5,1.44,0
2025-12-14T15:15:50.638Z,PUMP-101,158.8,95.7,1.3,0
2025-12-14T15:16:50.638Z,PUMP-101,149.8,95.9,0.8,0
2025-12-14T15:17:50.638Z,PUMP-101,166.5,94.3,1.47,0
2025-12-14T15:18:50.638Z,PUMP-101,166.9,93.5,0.82,0
2025-12-14T15:19:50.638Z,PUMP-101,162.7,108.5,1.16,0
2025-12-14T15:20:50.638Z,PUMP-101,169.9,92.1,1.74,0
2025-12-14T15:21:50.638Z,PUMP-101,174.3,91.1,1.18,0
2025-12-14T15:22:50.638Z,PUMP-101,162.7,92.1,1.27,0
2025-12-14T15:23:50.638Z,PUMP-101,158.5,94.3,1.06,0
2025-12-14T15:24:50.638Z,PUMP-101,155.1,98.3,1.64,0
2025-12-14T15:25:50.638Z,PUMP-101,162.3,92.5,1.19,0
2025-12-14T15:26:50.638Z,PUMP-101,166.3,86.5,1.06,0
2025-12-14T15:27:50.638Z,PUMP-101,173.2,100.1,0.67,0
2025-12-14T15:28:50.638Z,PUMP-101,171.1,98.3,0.95,0
2025-12-14T15:29:50.638Z,PUMP-101,169.1,81.9,1.66,0
2025-12-14T15:30:50.638Z,PUMP-101,159.1,90.1,1.62,0
2025-12-14T15:31:50.638Z,PUMP-101,157.5,95.2,1.27,0
2025-12-14T15:32:50.638Z,PUMP-101,172.1,88.5,1.08,0
2025-12-14T15:33:50.638Z,PUMP-101,164,90,1.47,0
2025-12-14T15:34:50.638Z,PUMP-101,167.7,96.1,1.06,0
2025-12-14T15:35:50.638Z,PUMP-101,169.4,89,1.29,0
2025-12-14T15:36:50.638Z,PUMP-101,161.7,100.7,1.33,0
2025-12-14T15:37:50.638Z,PUMP-101,167.3,95,1.39,0
2025-12-14T15:38:50.638Z,PUMP-101,168.8,96.7,1.22,0
2025-12-14T15:39:50.638Z,PUMP-101,167.9,91.7,1.68,0
2025-12-14T15:40:50.638Z,PUMP-101,153.2,97,1.94,0
2025-12-14T15:41:50.638Z,PUMP-101,153.9,97.9,1.02,0
2025-12-14T15:42:50.638Z,PUMP-101,163.8,95.7,1.14,0
2025-12-14T15:43:50.638Z,PUMP-101,168.7,95.9,1.05,0
2025-12-14T15:44:50.638Z,PUMP-101,162.1,97.7,1.34,0
2025-12-14T15:45:50.638Z,PUMP-101,156.9,88.1,1.09,0
2025-12-14T15:46:50.638Z,PUMP-101,159.6,91.7,0.91,0
2025-12-14T15:47:50.638Z,PUMP-101,171.1,100.4,0.96,0
2025-12-14T15:48:50.638Z,PUMP-101,152.7,94.6,1.12,0
2025-12-14T15:49:50.638Z,PUMP-101,176.8,90,1.57,0
2025-12-14T15:50:50.638Z,PUMP-101,162,97.8,1.35,0
2025-12-14T15:51:50.638Z,PUMP-101,167.4,96.7,1.26,0
2025-12-14T15:52:50.638Z,PUMP-101,169.2,94.9,1.38,0
2025-12-14T15:53:50.638Z,PUMP-101,164.4,96.4,0.69,0
2025-12-14T15:54:50.638Z,PUMP-101,161.6,97.9,0.63,0
2025-12-14T15:55:50.638Z,PUMP-101,161,96.4,1.27,0
