timestamp,asset_id,tempF,pressurePSI,vibrationMM,failure_flag
2025-12-14T11:27:50.754Z,MOTOR-307,168.5,101.6,2.49,0
2025-12-14T11:28:50.754Z,MOTOR-307,178.1,99.7,2.35,0
2025-12-14T11:29:50.754Z,MOTOR-307,168.4,96.4,1.92,0
2025-12-14T11:30:50.754Z,MOTOR-307,203,91.9,1.36,0
2025-12-14T11:31:50.754Z,MOTOR-307,174.4,99.2,1.06,0
2025-12-14T11:32:50.754Z,MOTOR-307,185.4,102.2,1.11,0
2025-12-14T11:33:50.754Z,MOTOR-307,156,95.5,1.99,0
2025-12-14T11:34:50.754Z,MOTOR-307,177.6,105.8,1.7,0
2025-12-14T11:35:50.754Z,MOTOR-307,164.5,99.6,1.58,0
2025-12-14T11:36:50.754Z,MOTOR-307,168.8,101.2,1.2,0
2025-12-14T11:37:50.754Z,MOTOR-307,192.3,101,0.98,0
2025-12-14T11:38:50.754Z,MOTOR-307,171.5,100.7,1.57,0
2025-12-14T11:39:50.754Z,MOTOR-307,160,90.6,1.91,0
2025-12-14T11:40:50.754Z,MOTOR-307,185,101.3,1.81,0
2025-12-14T11:41:50.754Z,MOTOR-307,181.3,96.9,1.44,0
2025-12-14T11:42:50.754Z,MOTOR-307,167.5,97.5,1.63,0
2025-12-14T11:43:50.754Z,MOTOR-307,166.6,90,2.1,0
2025-12-14T11:44:50.754Z,MOTOR-307,178.9,103.5,1.65,0
2025-12-14T11:45:50.754Z,MOTOR-307,176.5,99.2,2.22,0
2025-12-14T11:46:50.754Z,MOTOR-307,180.5,104.7,1.89,0
2025-12-14T11:47:50.754Z,MOTOR-307,167.8,97.5,1.31,0
2025-12-14T11:48:50.754Z,MOTOR-307,175.1,89.3,2.06,0
2025-12-14T11:49:50.754Z,MOTOR-307,169.8,108.7,1.6,0
2025-12-14T11:50:50.754Z,MOTOR-307,167.5,90.8,1.36,0
2025-12-14T11:51:50.754Z,MOTOR-307,167.4,107,1.55,0
2025-12-14T11:52:50.754Z,MOTOR-307,167.9,107.7,2.25,0
2025-12-14T11:53:50.754Z,MOTOR-307,199.6,100.1,2.33,0
2025-12-14T11:54:50.754Z,MOTOR-307,178.6,101.5,2.18,0
2025-12-14T11:55:50.754Z,MOTOR-307,170.1,104.2,1.51,0
2025-12-14T11:56:50.754Z,MOTOR-307,185,103,2.34,0
2025-12-14T11:57:50.754Z,MOTOR-307,172.2,101.2,1.23,0
2025-12-14T11:58:50.754Z,MOTOR-307,172.5,106.9,2.31,0
2025-12-14T11:59:50.754Z,MOTOR-307,165.8,100.3,1.37,0
2025-12-14T12:00:50.754Z,MOTOR-307,170.3,103.9,1.56,0
2025-12-14T12:01:50.754Z,MOTOR-307,173.5,102.2,1.82,0
2025-12-14T12:02:50.754Z,MOTOR-307,175.2,105.2,1.34,0
2025-12-14T12:03:50.754Z,MOTOR-307,170.3,100.4,1.35,0
2025-12-14T12:04:50.754Z,MOTOR-307,180.3,98.1,2.31,0
2025-12-14T12:05:50.754Z,MOTOR-307,163.2,100.3,1.24,0
2025-12-14T12:06:50.754Z,MOTOR-307,174,96.6,1.73,0
2025-12-14T12:07:50.754Z,MOTOR-307,184.3,95.1,1.88,0
2025-12-14T12:08:50.754Z,MOTOR-307,168.3,102.6,2.46,0
2025-12-14T12:09:50.754Z,MOTOR-307,177.9,106,1.09,0
2025-12-14T12:10:50.754Z,MOTOR-307,169,108.7,1.79,0
2025-12-14T12:11:50.754Z,MOTOR-307,169.3,93.9,1.28,0
2025-12-14T12:12:50.754Z,MOTOR-307,183.1,96.2,1.73,0
2025-12-14T12:13:50.754Z,MOTOR-307,183.9,87.1,1.31,0
2025-12-14T12:14:50.754Z,MOTOR-307,170.2,100.8,2.02,0
2025-12-14T12:15:50.754Z,MOTOR-307,172.5,99,1.27,0
2025-12-14T12:16:50.754Z,MOTOR-307,187.4,103.9,1.79,0
2025-12-14T12:17:50.754Z,MOTOR-307,163.1,90,2.04,0
2025-12-14T12:18:50.754Z,MOTOR-307,168.5,106.6,1.82,0
2025-12-14T12:19:50.754Z,MOTOR-307,194.1,113.2,2.04,0
2025-12-14T12:20:50.754Z,MOTOR-307,184,104.8,3.1,0
2025-12-14T12:21:50.754Z,MOTOR-307,188.1,96,1.82,0
2025-12-14T12:22:50.754Z,MOTOR-307,173.4,100.2,2.04,0
2025-12-14T12:23:50.754Z,MOTOR-307,177.7,102.8,2.21,0
2025-12-14T12:24:50.754Z,MOTOR-307,189.8,98.2,2.17,0
2025-12-14T12:25:50.754Z,MOTOR-307,163.1,90,1.36,0
2025-12-14T12:26:50.754Z,MOTOR-307,173.8,94.6,2.6,0
2025-12-14T12:27:50.754Z,MOTOR-307,169,101,2.07,0
2025-12-14T12:28:50.754Z,MOTOR-307,182.9,102.1,1.16,0
2025-12-14T12:29:50.754Z,MOTOR-307,174.3,94.3,2.03,0
2025-12-14T12:30:50.754Z,MOTOR-307,175.4,94.4,1.75,0
2025-12-14T12:31:50.754Z,MOTOR-307,175.6,103.8,1.27,0
2025-12-14T12:32:50.754Z,MOTOR-307,176.7,94.7,0.91,0
2025-12-14T12:33:50.754Z,MOTOR-307,171.6,93.4,1.65,0
2025-12-14T12:34:50.754Z,MOTOR-307,184.6,95,1.27,0
2025-12-14T12:35:50.754Z,MOTOR-307,177,100.7,1.84,0
2025-12-14T12:36:50.754Z,MOTOR-307,169.5,97,1.41,0
2025-12-14T12:37:50.754Z,MOTOR-307,175.6,93.7,2.32,0
2025-12-14T12:38:50.754Z,MOTOR-307,180.2,102,1.8,0
2025-12-14T12:39:50.754Z,MOTOR-307,188.1,102.1,2.19,0
2025-12-14T12:40:50.754Z,MOTOR-307,178.2,87.6,0.4,0
2025-12-14T12:41:50.754Z,MOTOR-307,168.2,95.1,2.77,0
2025-12-14T12:42:50.754Z,MOTOR-307,164.1,98,1.54,0
2025-12-14T12:43:50.754Z,MOTOR-307,184.1,109.2,1.77,0
2025-12-14T12:44:50.754Z,MOTOR-307,187.1,102.5,2.14,0
2025-12-14T12:45:50.754Z,MOTOR-307,174.5,101.7,1.73,0
2025-12-14T12:46:50.754Z,MOTOR-307,172.6,94.9,2.18,0
2025-12-14T12:47:50.754Z,MOTOR-307,179.5,91.9,2.53,0
2025-12-14T12:48:50.754Z,MOTOR-307,167.2,99.5,1.37,0
2025-12-14T12:49:50.754Z,MOTOR-307,184.9,103.2,1.03,0
2025-12-14T12:50:50.754Z,MOTOR-307,160.4,100.4,2.13,0
2025-12-14T12:51:50.754Z,MOTOR-307,184.6,102.6,2.06,0
2025-12-14T12:52:50.754Z,MOTOR-307,182.9,108,1.93,0
2025-12-14T12:53:50.754Z,MOTOR-307,193.8,95.7,1.34,0
2025-12-14T12:54:50.754Z,MOTOR-307,190.1,105.7,2.05,0
2025-12-14T12:55:50.754Z,MOTOR-307,168.3,108.5,2.02,0
2025-12-14T12:56:50.754Z,MOTOR-307,176.2,97,2.26,0
2025-12-14T12:57:50.754Z,MOTOR-307,171.9,98.6,1.54,0
2025-12-14T12:58:50.754Z,MOTOR-307,174.8,97.1,1.58,0
2025-12-14T12:59:50.754Z,MOTOR-307,176.8,100.1,0.85,0
2025-12-14T13:00:50.754Z,MOTOR-307,176.1,89.4,1.92,0
2025-12-14T13:01:50.754Z,MOTOR-307,184.8,86.3,1.35,0
2025-12-14T13:02:50.754Z,MOTOR-307,176.3,102.8,0.78,0
2025-12-14T13:03:50.754Z,MOTOR-307,158.4,103.9,0.66,0
2025-12-14T13:04:50.754Z,MOTOR-307,167.2,102.7,1.71,0
2025-12-14T13:05:50.754Z,MOTOR-307,191.1,92.3,2.35,0
2025-12-14T13:06:50.754Z,MOTOR-307,174.3,114.3,2.82,0
2025-12-14T13:07:50.754Z,MOTOR-307,170.3,98.1,2.06,0
2025-12-14T13:08:50.754Z,MOTOR-307,171.6,95.6,1.68,0
2025-12-14T13:09:50.754Z,MOTOR-307,160.5,99.9,2.11,0
2025-12-14T13:10:50.754Z,MOTOR-307,179.9,108.3,1.66,0
2025-12-14T13:11:50.754Z,MOTOR-307,172.5,106.4,1.1,0
2025-12-14T13:12:50.754Z,MOTOR-307,171.7,94.6,1.57,0
2025-12-14T13:13:50.754Z,MOTOR-307,181.3,95.2,1.23,0
2025-12-14T13:14:50.754Z,MOTOR-307,173.4,94.4,1.61,0
2025-12-14T13:15:50.754Z,MOTOR-307,188,96.1,1.11,0
2025-12-14T13:16:50.754Z,MOTOR-307,184.2,111.3,2.02,0
2025-12-14T13:17:50.754Z,MOTOR-307,166.6,96,1.75,0
2025-12-14T13:18:50.754Z,MOTOR-307,167.1,102.5,2.06,0
2025-12-14T13:19:50.754Z,MOTOR-307,168.6,88.5,2.45,0
2025-12-14T13:20:50.754Z,MOTOR-307,181.6,101.7,0.81,0
2025-12-14T13:21:50.754Z,MOTOR-307,177.7,98.8,2.26,0
2025-12-14T13:22:50.754Z,MOTOR-307,177.9,110.9,1.85,0
2025-12-14T13:23:50.754Z,MOTOR-307,176.3,100.9,1.95,0
2025-12-14T13:24:50.754Z,MOTOR-307,169.8,98.7,2.38,0
2025-12-14T13:25:50.754Z,MOTOR-307,151.9,110.8,1.38,0
2025-12-14T13:26:50.754Z,MOTOR-307,178,97.2,2.06,0
2025-12-14T13:27:50.754Z,MOTOR-307,179.3,105.3,2.19,0
2025-12-14T13:28:50.754Z,MOTOR-307,172.9,113.8,1.64,0
2025-12-14T13:29:50.754Z,MOTOR-307,195.7,100.8,1.07,0
2025-12-14T13:30:50.754Z,MOTOR-307,174.8,104,2.05,0
2025-12-14T13:31:50.754Z,MOTOR-307,178.1,98.6,1.49,0
2025-12-14T13:32:50.754Z,MOTOR-307,176.8,100.2,2.15,0
2025-12-14T13:33:50.754Z,MOTOR-307,169.1,89.1,1.38,0
2025-12-14T13:34:50.754Z,MOTOR-307,172.3,98.8,1.83,0
2025-12-14T13:35:50.754Z,MOTOR-307,197.1,102.5,1.42,0
2025-12-14T13:36:50.754Z,MOTOR-307,169.8,92.8,2.38,0
2025-12-14T13:37:50.754Z,MOTOR-307,166.9,99.7,1.76,0
2025-12-14T13:38:50.754Z,MOTOR-307,152.4,98.9,1.72,0
2025-12-14T13:39:50.754Z,MOTOR-307,193.2,102.5,2.08,0
2025-12-14T13:40:50.754Z,MOTOR-307,162.9,104.8,1.37,0
2025-12-14T13:41:50.754Z,MOTOR-307,181.8,102,1.58,0
2025-12-14T13:42:50.754Z,MOTOR-307,168.7,106.2,1.8,0
2025-12-14T13:43:50.754Z,MOTOR-307,178.4,103,2.16,0
2025-12-14T13:44:50.754Z,MOTOR-307,157.7,96.4,1.16,0
2025-12-14T13:45:50.754Z,MOTOR-307,158.1,100.8,1.74,0
2025-12-14T13:46:50.754Z,MOTOR-307,165.8,92.7,2.14,0
2025-12-14T13:47:50.754Z,MOTOR-307,168.1,96.5,1.43,0
2025-12-14T13:48:50.754Z,MOTOR-307,156.1,99.3,1.45,0
2025-12-14T13:49:50.754Z,MOTOR-307,199.7,103.3,1.77,0
2025-12-14T13:50:50.754Z,MOTOR-307,168.6,111.3,1.64,0
2025-12-14T13:51:50.754Z,MOTOR-307,153.5,108.2,1.79,0
2025-12-14T13:52:50.754Z,MOTOR-307,186.5,105.8,1.02,0
2025-12-14T13:53:50.754Z,MOTOR-307,154.7,114.1,1.29,0
2025-12-14T13:54:50.754Z,MOTOR-307,169,109.6,1.87,0
2025-12-14T13:55:50.754Z,MOTOR-307,167.2,91.6,2.04,0
2025-12-14T13:56:50.754Z,MOTOR-307,165.3,105,2.29,0
2025-12-14T13:57:50.754Z,MOTOR-307,175.2,106.8,0.86,0
2025-12-14T13:58:50.754Z,MOTOR-307,188.6,91.6,1.69,0
2025-12-14T13:59:50.754Z,MOTOR-307,195.8,96.2,0.85,0
2025-12-14T14:00:50.754Z,MOTOR-307,174.7,104.9,2.41,0
2025-12-14T14:01:50.754Z,MOTOR-307,164.2,96.4,2.25,0
2025-12-14T14:02:50.754Z,MOTOR-307,182,96,1.18,0
2025-12-14T14:03:50.754Z,MOTOR-307,192.8,95.3,1.8,0
2025-12-14T14:04:50.754Z,MOTOR-307,184.7,102.1,2,0
2025-12-14T14:05:50.754Z,MOTOR-307,170.3,86.6,1.19,0
2025-12-14T14:06:50.754Z,MOTOR-307,171.9,101.8,0.81,0
2025-12-14T14:07:50.754Z,MOTOR-307,182.8,102.6,1.56,0
2025-12-14T14:08:50.754Z,MOTOR-307,158.1,96.5,3.04,0
2025-12-14T14:09:50.754Z,MOTOR-307,172.1,89.4,2.31,0
2025-12-14T14:10:50.754Z,MOTOR-307,170.8,102,1.91,0
2025-12-14T14:11:50.754Z,MOTOR-307,174.1,116.3,2.85,0
2025-12-14T14:12:50.754Z,MOTOR-307,171.1,98.2,2.49,0
2025-12-14T14:13:50.754Z,MOTOR-307,181.6,103.9,1.47,0
2025-12-14T14:14:50.754Z,MOTOR-307,157.6,102.8,1.01,0
2025-12-14T14:15:50.754Z,MOTOR-307,175.1,108,1.88,0
2025-12-14T14:16:50.754Z,MOTOR-307,175,104.1,2.08,0
2025-12-14T14:17:50.754Z,MOTOR-307,199.6,103.5,1.53,0
2025-12-14T14:18:50.754Z,MOTOR-307,165.4,96.5,0.64,0
2025-12-14T14:19:50.754Z,MOTOR-307,167.3,92.6,2.27,0
2025-12-14T14:20:50.754Z,MOTOR-307,166.1,99.8,1.53,0
2025-12-14T14:21:50.754Z,MOTOR-307,163.3,104.7,1.53,0
2025-12-14T14:22:50.754Z,MOTOR-307,172.1,100.7,0.62,0
2025-12-14T14:23:50.754Z,MOTOR-307,167.9,103.3,1.89,0
2025-12-14T14:24:50.754Z,MOTOR-307,177.4,96.3,1.6,0
2025-12-14T14:25:50.754Z,MOTOR-307,177.2,102.1,2.24,0
2025-12-14T14:26:50.754Z,MOTOR-307,169.1,92.2,1.97,0
2025-12-14T14:27:50.754Z,MOTOR-307,170,98.1,2.28,0
2025-12-14T14:28:50.754Z,MOTOR-307,157,106.7,2.13,0
2025-12-14T14:29:50.754Z,MOTOR-307,161.4,100,2,0
2025-12-14T14:30:50.754Z,MOTOR-307,147.3,99.5,1.71,0
2025-12-14T14:31:50.754Z,MOTOR-307,185.6,95.2,1.69,0
2025-12-14T14:32:50.754Z,MOTOR-307,168.9,104.8,1.88,0
2025-12-14T14:33:50.754Z,MOTOR-307,178,98.6,1.81,0
2025-12-14T14:34:50.754Z,MOTOR-307,180.1,97,1.23,0
2025-12-14T14:35:50.754Z,MOTOR-307,190.4,103.7,1.33,0
2025-12-14T14:36:50.754Z,MOTOR-307,163.6,100.7,2.02,0
2025-12-14T14:37:50.754Z,MOTOR-307,160.6,95.6,1.85,0
2025-12-14T14:38:50.754Z,MOTOR-307,187.4,98.1,2.06,0
2025-12-14T14:39:50.754Z,MOTOR-307,171.8,98.9,1.42,0
2025-12-14T14:40:50.754Z,MOTOR-307,162.8,98.8,2.28,0
2025-12-14T14:41:50.754Z,MOTOR-307,184.3,87.8,1.54,0
2025-12-14T14:42:50.754Z,MOTOR-307,180.4,101,1.94,0
2025-12-14T14:43:50.754Z,MOTOR-307,174,102.9,1.3,0
2025-12-14T14:44:50.754Z,MOTOR-307,180.4,105.7,1.42,0
2025-12-14T14:45:50.754Z,MOTOR-307,161.5,96.1,1.66,0
2025-12-14T14:46:50.754Z,MOTOR-307,183.8,95.5,0.87,0
2025-12-14T14:47:50.754Z,MOTOR-307,180.4,105.7,1.77,0
2025-12-14T14:48:50.754Z,MOTOR-307,162.1,93.3,1.76,0
2025-12-14T14:49:50.754Z,MOTOR-307,169.3,97.2,1.36,0
2025-12-14T14:50:50.754Z,MOTOR-307,169,105.7,2.39,0
2025-12-14T14:51:50.754Z,MOTOR-307,200.8,101.7,2.16,0
2025-12-14T14:52:50.754Z,MOTOR-307,190.5,99.3,1.5,0
2025-12-14T14:53:50.754Z,MOTOR-307,170.6,98.9,1.83,0
2025-12-14T14:54:50.754Z,MOTOR-307,189.5,110.8,1.74,0
2025-12-14T14:55:50.754Z,MOTOR-307,180.9,94.8,1.65,0
2025-12-14T14:56:50.754Z,MOTOR-307,182.4,93.9,1.29,0
2025-12-14T14:57:50.754Z,MOTOR-307,176.5,90.8,2.01,0
2025-12-14T14:58:50.754Z,MOTOR-307,165.1,96.9,1.09,0
2025-12-14T14:59:50.754Z,MOTOR-307,171.4,113.9,2.17,0
2025-12-14T15:00:50.754Z,MOTOR-307,173.3,96.6,1.85,0
2025-12-14T15:01:50.754Z,MOTOR-307,168,106.4,1.07,0
2025-12-14T15:02:50.754Z,MOTOR-307,154.3,96.6,1.71,0
2025-12-14T15:03:50.754Z,MOTOR-307,168.6,99.9,1.96,0
2025-12-14T15:04:50.754Z,MOTOR-307,168.1,99,2.63,0
2025-12-14T15:05:50.754Z,MOTOR-307,176,100.4,0.39,0
2025-12-14T15:06:50.754Z,MOTOR-307,179.3,101.6,2.99,0
2025-12-14T15:07:50.754Z,MOTOR-307,168.4,102.6,1.34,0
2025-12-14T15:08:50.754Z,MOTOR-307,184.1,93.1,1.42,0
2025-12-14T15:09:50.754Z,MOTOR-307,161.1,98.1,1.82,0
2025-12-14T15:10:50.754Z,MOTOR-307,170.8,100.9,2.21,0
2025-12-14T15:11:50.754Z,MOTOR-307,167.7,107.7,1.36,0
2025-12-14T15:12:50.754Z,MOTOR-307,179.7,115.1,1.29,0
2025-12-14T15:13:50.754Z,MOTOR-307,161.7,96.9,1.27,0
2025-12-14T15:14:50.754Z,MOTOR-307,169.7,97.8,1.84,0
2025-12-14T15:15:50.754Z,MOTOR-307,174.7,110.9,1.14,0
2025-12-14T15:16:50.754Z,MOTOR-307,171.2,104.2,1.62,0
2025-12-14T15:17:50.754Z,MOTOR-307,170.4,105.5,2.59,0
2025-12-14T15:18:50.754Z,MOTOR-307,175.1,99.5,1.91,0
2025-12-14T15:19:50.754Z,MOTOR-307,175.1,102,1.19,0
2025-12-14T15:20:50.754Z,MOTOR-307,173.3,99.2,2.41,0
2025-12-14T15:21:50.754Z,MOTOR-307,177.4,95.9,1.91,0
2025-12-14T15:22:50.754Z,MOTOR-307,179.6,108.2,1.68,0
2025-12-14T15:23:50.754Z,MOTOR-307,208.8,105.7,1.83,0
2025-12-14T15:24:50.754Z,MOTOR-307,165.3,99.9,0.17,0
2025-12-14T15:25:50.754Z,MOTOR-307,168.4,93.6,2.1,0
2025-12-14T15:26:50.754Z,MOTOR-307,177.3,98.1,2.73,0
2025-12-14T15:27:50.754Z,MOTOR-307,197.5,107.8,2.69,0
2025-12-14T15:28:50.754Z,MOTOR-307,171.2,105.9,2.06,0
2025-12-14T15:29:50.754Z,MOTOR-307,153.4,97.5,1.86,0
2025-12-14T15:30:50.754Z,MOTOR-307,179,93.2,1.81,0
2025-12-14T15:31:50.754Z,MOTOR-307,168.2,104,1.93,0
2025-12-14T15:32:50.754Z,MOTOR-307,194.8,107,2.05,0
2025-12-14T15:33:50.754Z,MOTOR-307,169.2,103.4,1.39,0
2025-12-14T15:34:50.754Z,MOTOR-307,153.6,99.2,2.24,0
2025-12-14T15:35:50.754Z,MOTOR-307,180,99.9,2.48,0
2025-12-14T15:36:50.754Z,MOTOR-307,165.4,97.8,1.65,0
2025-12-14T15:37:50.754Z,MOTOR-307,184,102.3,1.39,0
2025-12-14T15:38:50.754Z,MOTOR-307,179.2,105.8,2.02,0
2025-12-14T15:39:50.754Z,MOTOR-307,180.4,95.5,3.1,0
2025-12-14T15:40:50.754Z,MOTOR-307,164.7,92,1.94,0
2025-12-14T15:41:50.754Z,MOTOR-307,190.5,92,1.77,0
2025-12-14T15:42:50.754Z,MOTOR-307,199.8,115.9,2.24,0
2025-12-14T15:43:50.754Z,MOTOR-307,184,88.4,1.76,0
2025-12-14T15:44:50.754Z,MOTOR-307,174.7,100.7,2.51,0
2025-12-14T15:45:50.754Z,MOTOR-307,182,109.1,1.31,0
2025-12-14T15:46:50.754Z,MOTOR-307,160.3,103.1,1.41,0
