timestamp,asset_id,tempF,pressurePSI,vibrationMM,failure_flag
2025-12-14T11:51:50.783Z,MOTOR-411,165.1,95,1.11,0
2025-12-14T11:52:50.783Z,MOTOR-411,167.8,91.2,0.58,0
2025-12-14T11:53:50.783Z,MOTOR-411,161.7,87.6,0.8,0
2025-12-14T11:54:50.783Z,MOTOR-411,149.9,98.5,0.77,0
2025-12-14T11:55:50.783Z,MOTOR-411,162.3,96.3,0.67,0
2025-12-14T11:56:50.783Z,MOTOR-411,175.6,90.5,0.83,0
2025-12-14T11:57:50.783Z,MOTOR-411,161.8,89.2,0.85,0
2025-12-14T11:58:50.783Z,MOTOR-411,155.7,96.1,0.86,0
2025-12-14T11:59:50.783Z,MOTOR-411,165.4,92,0.79,0
2025-12-14T12:00:50.783Z,MOTOR-411,170.7,87.1,0.99,0
2025-12-14T12:01:50.783Z,MOTOR-411,161.2,90.5,0.87,0
2025-12-14T12:02:50.783Z,MOTOR-411,163.4,83.3,1.09,0
2025-12-14T12:03:50.783Z,MOTOR-411,160.4,94.5,0.79,0
2025-12-14T12:04:50.783Z,MOTOR-411,167.6,89.4,0.97,0
2025-12-14T12:05:50.783Z,MOTOR-411,169.2,90.5,1.16,0
2025-12-14T12:06:50.783Z,MOTOR-411,162,86.6,1.42,0
2025-12-14T12:07:50.783Z,MOTOR-411,168.6,92.2,1.24,0
2025-12-14T12:08:50.783Z,MOTOR-411,161.8,82.2,0.64,0
2025-12-14T12:09:50.783Z,MOTOR-411,162.9,98.9,0.95,0
2025-12-14T12:10:50.783Z,MOTOR-411,171.4,83.4,1.16,0
2025-12-14T12:11:50.783Z,MOTOR-411,159.4,90.3,0.88,0
2025-12-14T12:12:50.783Z,MOTOR-411,162.7,91.9,1.17,0
2025-12-14T12:13:50.783Z,MOTOR-411,157,84.6,0.59,0
2025-12-14T12:14:50.783Z,MOTOR-411,169.4,84.1,0.94,0
2025-12-14T12:15:50.783Z,MOTOR-411,160.8,86.9,1.09,0
2025-12-14T12:16:50.783Z,MOTOR-411,151.3,86.6,1.13,0
2025-12-14T12:17:50.783Z,MOTOR-411,171.4,86.2,0.62,0
2025-12-14T12:18:50.783Z,MOTOR-411,154.7,94.2,1.36,0
2025-12-14T12:19:50.783Z,MOTOR-411,154.5,85.2,1.23,0
2025-12-14T12:20:50.783Z,MOTOR-411,172,90.2,0.95,0
2025-12-14T12:21:50.783Z,MOTOR-411,162.8,93.3,1.04,0
2025-12-14T12:22:50.783Z,MOTOR-411,160.7,92.7,0.9,0
2025-12-14T12:23:50.783Z,MOTOR-411,160.7,90.3,1.18,0
2025-12-14T12:24:50.783Z,MOTOR-411,161,90.9,0.92,0
2025-12-14T12:25:50.783Z,MOTOR-411,170.4,89.7,1.18,0
2025-12-14T12:26:50.783Z,MOTOR-411,158.2,88.6,1.29,0
2025-12-14T12:27:50.783Z,MOTOR-411,170.1,83.2,1.21,0
2025-12-14T12:28:50.783Z,MOTOR-411,158.8,99.9,0.96,0
2025-12-14T12:29:50.783Z,MOTOR-411,148.2,93.4,0.77,0
2025-12-14T12:30:50.783Z,MOTOR-411,162.1,86.4,1.28,0
2025-12-14T12:31:50.783Z,MOTOR-411,159.1,91.6,1.18,0
2025-12-14T12:32:50.783Z,MOTOR-411,172.4,91.4,1.01,0
2025-12-14T12:33:50.783Z,MOTOR-411,149.1,91.4,1.19,0
2025-12-14T12:34:50.783Z,MOTOR-411,152.3,89,1.26,0
2025-12-14T12:35:50.783Z,MOTOR-411,167.2,93.2,0.99,0
2025-12-14T12:36:50.783Z,MOTOR-411,172.6,87.3,0.89,0
2025-12-14T12:37:50.783Z,MOTOR-411,160.4,86.4,1.23,0
2025-12-14T12:38:50.783Z,MOTOR-411,156.6,80.6,1.03,0
2025-12-14T12:39:50.783Z,MOTOR-411,155.3,85.2,0.96,0
2025-12-14T12:40:50.783Z,MOTOR-411,149.1,85.9,1.15,0
2025-12-14T12:41:50.783Z,MOTOR-411,168.2,90.7,0.57,0
2025-12-14T12:42:50.783Z,MOTOR-411,169.6,88,1.08,0
2025-12-14T12:43:50.783Z,MOTOR-411,163.4,92.1,1.15,0
2025-12-14T12:44:50.783Z,MOTOR-411,160.1,97,0.82,0
2025-12-14T12:45:50.783Z,MOTOR-411,155.4,82.2,1.13,0
2025-12-14T12:46:50.783Z,MOTOR-411,155.7,85.7,1.13,0
2025-12-14T12:47:50.783Z,MOTOR-411,167.7,90.8,1.17,0
2025-12-14T12:48:50.783Z,MOTOR-411,151.5,91.9,1.41,0
2025-12-14T12:49:50.783Z,MOTOR-411,157.6,94.6,1.35,0
2025-12-14T12:50:50.783Z,MOTOR-411,155.4,87.5,0.96,0
2025-12-14T12:51:50.783Z,MOTOR-411,178.5,86.6,1.16,0
2025-12-14T12:52:50.783Z,MOTOR-411,165.2,91.2,1.05,0
2025-12-14T12:53:50.783Z,MOTOR-411,168.5,89.4,0.69,0
2025-12-14T12:54:50.783Z,MOTOR-411,154.3,93.8,1.1,0
2025-12-14T12:55:50.783Z,MOTOR-411,156.7,91,0.99,0
2025-12-14T12:56:50.783Z,MOTOR-411,156.5,91.9,0.79,0
2025-12-14T12:57:50.783Z,MOTOR-411,155.1,87.6,0.55,0
2025-12-14T12:58:50.783Z,MOTOR-411,169.4,96.9,1.25,0
2025-12-14T12:59:50.783Z,MOTOR-411,156.4,85.9,1.15,0
2025-12-14T13:00:50.783Z,MOTOR-411,162.5,90.4,1.32,0
2025-12-14T13:01:50.783Z,MOTOR-411,152.5,89.9,0.8,0
2025-12-14T13:02:50.783Z,MOTOR-411,169.2,92.2,0.75,0
2025-12-14T13:03:50.783Z,MOTOR-411,152.2,88.8,0.75,0
2025-12-14T13:04:50.783Z,MOTOR-411,155.6,79.9,0.68,0
2025-12-14T13:05:50.783Z,MOTOR-411,164.9,90.9,1.05,0
2025-12-14T13:06:50.783Z,MOTOR-411,160.5,80.1,0.98,0
2025-12-14T13:07:50.783Z,MOTOR-411,166.3,82.2,0.97,0
2025-12-14T13:08:50.783Z,MOTOR-411,158.1,83.4,1.21,0
2025-12-14T13:09:50.783Z,MOTOR-411,164.7,92.2,0.96,0
2025-12-14T13:10:50.783Z,MOTOR-411,151.7,97.4,1.19,0
2025-12-14T13:11:50.783Z,MOTOR-411,152.8,93.9,0.91,0
2025-12-14T13:12:50.783Z,MOTOR-411,162.8,89.4,1.07,0
2025-12-14T13:13:50.783Z,MOTOR-411,168.1,95.2,1.03,0
2025-12-14T13:14:50.783Z,MOTOR-411,173.3,90.9,1.21,0
2025-12-14T13:15:50.783Z,MOTOR-411,152.2,91.9,0.97,0
2025-12-14T13:16:50.783Z,MOTOR-411,150.9,87.5,1.27,0
2025-12-14T13:17:50.783Z,MOTOR-411,158.2,95.6,0.83,0
2025-12-14T13:18:50.783Z,MOTOR-411,155,89.2,1.16,0
2025-12-14T13:19:50.783Z,MOTOR-411,159.8,84.7,1.11,0
2025-12-14T13:20:50.783Z,MOTOR-411,159.1,91.3,0.88,0
2025-12-14T13:21:50.783Z,MOTOR-411,169.3,87.9,1.28,0
2025-12-14T13:22:50.783Z,MOTOR-411,159.5,81.9,0.77,0
2025-12-14T13:23:50.783Z,MOTOR-411,161.8,91.3,1.05,0
2025-12-14T13:24:50.783Z,MOTOR-411,146.3,98.5,0.72,0
2025-12-14T13:25:50.783Z,MOTOR-411,143.6,88,0.9,0
2025-12-14T13:26:50.783Z,MOTOR-411,152.4,96.3,0.99,0
2025-12-14T13:27:50.783Z,MOTOR-411,169.8,86.7,0.82,0
2025-12-14T13:28:50.783Z,MOTOR-411,158.7,86.8,0.88,0
2025-12-14T13:29:50.783Z,MOTOR-411,158.7,89.2,1.27,0
2025-12-14T13:30:50.783Z,MOTOR-411,157.5,94.3,1,0
2025-12-14T13:31:50.783Z,MOTOR-411,154.1,87.9,0.75,0
2025-12-14T13:32:50.783Z,MOTOR-411,161.7,87.7,0.84,0
2025-12-14T13:33:50.783Z,MOTOR-411,173.4,100.3,1.29,0
2025-12-14T13:34:50.783Z,MOTOR-411,158.8,85,0.73,0
2025-12-14T13:35:50.783Z,MOTOR-411,151.1,90.8,1.5,0
2025-12-14T13:36:50.783Z,MOTOR-411,162.1,93.2,1.14,0
2025-12-14T13:37:50.783Z,MOTOR-411,145.8,87.6,1.37,0
2025-12-14T13:38:50.783Z,MOTOR-411,154.4,81.1,1.06,0
2025-12-14T13:39:50.783Z,MOTOR-411,155.4,99,1.21,0
2025-12-14T13:40:50.783Z,MOTOR-411,171.1,98.7,1.44,0
2025-12-14T13:41:50.783Z,MOTOR-411,158,90.3,0.86,0
2025-12-14T13:42:50.783Z,MOTOR-411,164.4,100.7,1.02,0
2025-12-14T13:43:50.783Z,MOTOR-411,166.6,87.2,0.69,0
2025-12-14T13:44:50.783Z,MOTOR-411,167.4,88,1.16,0
2025-12-14T13:45:50.783Z,MOTOR-411,150.7,85.9,1.05,0
2025-12-14T13:46:50.783Z,MOTOR-411,172,86.3,0.85,0
2025-12-14T13:47:50.783Z,MOTOR-411,159.3,89,1.1,0
2025-12-14T13:48:50.783Z,MOTOR-411,160,90.9,0.97,0
2025-12-14T13:49:50.783Z,MOTOR-411,157.2,91.2,0.69,0
2025-12-14T13:50:50.783Z,MOTOR-411,167.2,92.1,1.23,0
2025-12-14T13:51:50.783Z,MOTOR-411,160.3,87.6,0.75,0
2025-12-14T13:52:50.783Z,MOTOR-411,156.8,81.8,0.74,0
2025-12-14T13:53:50.783Z,MOTOR-411,153.4,87.1,1.26,0
2025-12-14T13:54:50.783Z,MOTOR-411,155.1,87.4,1.09,0
2025-12-14T13:55:50.783Z,MOTOR-411,163.6,82.2,0.92,0
2025-12-14T13:56:50.783Z,MOTOR-411,149.7,99.8,0.9,0
2025-12-14T13:57:50.783Z,MOTOR-411,170,89,1.07,0
2025-12-14T13:58:50.783Z,MOTOR-411,155.4,93.1,1.25,0
2025-12-14T13:59:50.783Z,MOTOR-411,163.6,85.2,0.98,0
2025-12-14T14:00:50.783Z,MOTOR-411,167.2,88.5,0.78,0
2025-12-14T14:01:50.783Z,MOTOR-411,169.7,88.2,0.87,0
2025-12-14T14:02:50.783Z,MOTOR-411,163.4,93.1,0.89,0
2025-12-14T14:03:50.783Z,MOTOR-411,146.8,91.9,0.85,0
2025-12-14T14:04:50.783Z,MOTOR-411,158.6,78.8,0.99,0
2025-12-14T14:05:50.783Z,MOTOR-411,157.3,85.1,0.81,0
2025-12-14T14:06:50.783Z,MOTOR-411,174.9,82.9,1.05,0
2025-12-14T14:07:50.783Z,MOTOR-411,159.1,84,1.49,0
2025-12-14T14:08:50.783Z,MOTOR-411,163.8,92,0.76,0
2025-12-14T14:09:50.783Z,MOTOR-411,155.3,87.5,1.31,0
2025-12-14T14:10:50.783Z,MOTOR-411,154.3,93.5,0.83,0
2025-12-14T14:11:50.783Z,MOTOR-411,162.5,86.4,1.12,0
2025-12-14T14:12:50.783Z,MOTOR-411,161.2,86.2,0.68,0
2025-12-14T14:13:50.783Z,MOTOR-411,159.5,82.8,0.94,0
2025-12-14T14:14:50.783Z,MOTOR-411,164.3,90,1.15,0
2025-12-14T14:15:50.783Z,MOTOR-411,142.8,99.9,0.75,0
2025-12-14T14:16:50.783Z,MOTOR-411,159.5,88.4,1.05,0
2025-12-14T14:17:50.783Z,MOTOR-411,156.3,92.2,1.01,0
2025-12-14T14:18:50.783Z,MOTOR-411,162,85.4,0.95,0
2025-12-14T14:19:50.783Z,MOTOR-411,163.2,92.7,0.6,0
2025-12-14T14:20:50.783Z,MOTOR-411,159.1,86.4,0.76,0
2025-12-14T14:21:50.783Z,MOTOR-411,150.3,89.5,0.75,0
2025-12-14T14:22:50.783Z,MOTOR-411,161.1,95.6,1.26,0
2025-12-14T14:23:50.783Z,MOTOR-411,165.4,82.8,0.88,0
2025-12-14T14:24:50.783Z,MOTOR-411,144.8,90.8,0.95,0
2025-12-14T14:25:50.783Z,MOTOR-411,159.8,88,0.98,0
2025-12-14T14:26:50.783Z,MOTOR-411,160.6,88.2,1.08,0
2025-12-14T14:27:50.783Z,MOTOR-411,153.1,96.2,1.28,0
2025-12-14T14:28:50.783Z,MOTOR-411,151.4,86.8,1.04,0
2025-12-14T14:29:50.783Z,MOTOR-411,160.2,89.5,0.95,0
2025-12-14T14:30:50.783Z,MOTOR-411,166.6,89.9,1.27,0
2025-12-14T14:31:50.783Z,MOTOR-411,168,84.8,0.76,0
2025-12-14T14:32:50.783Z,MOTOR-411,160,89.7,0.9,0
2025-12-14T14:33:50.783Z,MOTOR-411,156.9,81.9,0.87,0
2025-12-14T14:34:50.783Z,MOTOR-411,155,93.7,0.94,0
2025-12-14T14:35:50.783Z,MOTOR-411,155.8,99.8,1.22,0
2025-12-14T14:36:50.783Z,MOTOR-411,141.2,84.9,0.96,0
2025-12-14T14:37:50.783Z,MOTOR-411,161.3,94.4,1.21,0
2025-12-14T14:38:50.783Z,MOTOR-411,154.9,85.8,1.12,0
2025-12-14T14:39:50.783Z,MOTOR-411,162.2,85.8,0.93,0
2025-12-14T14:40:50.783Z,MOTOR-411,165.9,97.6,0.81,0
2025-12-14T14:41:50.783Z,MOTOR-411,152,88.2,0.72,0
2025-12-14T14:42:50.783Z,MOTOR-411,167.6,87.4,0.79,0
2025-12-14T14:43:50.783Z,MOTOR-411,168.9,89.8,0.8,0
2025-12-14T14:44:50.783Z,MOTOR-411,152.6,90.3,1.17,0
2025-12-14T14:45:50.783Z,MOTOR-411,157,94.4,0.7,0
2025-12-14T14:46:50.783Z,MOTOR-411,155.8,91,1.21,0
2025-12-14T14:47:50.783Z,MOTOR-411,159.9,86.5,1.07,0
2025-12-14T14:48:50.783Z,MOTOR-411,158.6,91.7,1.11,0
2025-12-14T14:49:50.783Z,MOTOR-411,162.8,87.3,0.83,0
2025-12-14T14:50:50.783Z,MOTOR-411,155,84.9,1.39,0
2025-12-14T14:51:50.783Z,MOTOR-411,156.7,93.7,1.09,0
2025-12-14T14:52:50.783Z,MOTOR-411,168.9,95.3,1.05,0
2025-12-14T14:53:50.783Z,MOTOR-411,162.9,88.8,0.85,0
2025-12-14T14:54:50.783Z,MOTOR-411,154.4,85.4,1.08,0
2025-12-14T14:55:50.783Z,MOTOR-411,163.3,90.5,0.98,0
2025-12-14T14:56:50.783Z,MOTOR-411,159,85.9,0.84,0
2025-12-14T14:57:50.783Z,MOTOR-411,157.5,82.7,1.01,0
2025-12-14T14:58:50.783Z,MOTOR-411,153.6,96.6,1.03,0
2025-12-14T14:59:50.783Z,MOTOR-411,166.6,98.9,0.81,0
2025-12-14T15:00:50.783Z,MOTOR-411,158.7,89.6,0.56,0
2025-12-14T15:01:50.783Z,MOTOR-411,156.2,91.1,1.04,0
2025-12-14T15:02:50.783Z,MOTOR-411,162.1,90.4,1.22,0
2025-12-14T15:03:50.783Z,MOTOR-411,152.1,91.4,1.08,0
2025-12-14T15:04:50.783Z,MOTOR-411,155.4,89,0.95,0
2025-12-14T15:05:50.783Z,MOTOR-411,162.5,89.4,0.75,0
2025-12-14T15:06:50.783Z,MOTOR-411,153.1,93.7,0.58,0
2025-12-14T15:07:50.783Z,MOTOR-411,166.8,92.6,0.67,0
2025-12-14T15:08:50.783Z,MOTOR-411,162.9,93.6,0.6,0
2025-12-14T15:09:50.783Z,MOTOR-411,159.1,90,1.16,0
2025-12-14T15:10:50.783Z,MOTOR-411,157,87.1,0.85,0
2025-12-14T15:11:50.783Z,MOTOR-411,167.3,91,1.27,0
2025-12-14T15:12:50.783Z,MOTOR-411,156.8,96.6,1,0
2025-12-14T15:13:50.783Z,MOTOR-411,169,95.4,1.23,0
2025-12-14T15:14:50.783Z,MOTOR-411,153.1,86.2,1.01,0
2025-12-14T15:15:50.783Z,MOTOR-411,155.1,86.3,1.23,0
2025-12-14T15:16:50.783Z,MOTOR-411,153.1,90,0.64,0
2025-12-14T15:17:50.783Z,MOTOR-411,160.7,99.1,1.42,0
2025-12-14T15:18:50.783Z,MOTOR-411,149.7,96.9,0.9,0
2025-12-14T15:19:50.783Z,MOTOR-411,163.2,85,1.28,0
2025-12-14T15:20:50.783Z,MOTOR-411,151.7,88.4,0.91,0
2025-12-14T15:21:50.783Z,MOTOR-411,162.9,87.3,0.99,0
2025-12-14T15:22:50.783Z,MOTOR-411,167.3,93.8,0.78,0
2025-12-14T15:23:50.783Z,MOTOR-411,153.8,89.2,1.34,0
2025-12-14T15:24:50.783Z,MOTOR-411,168,89.9,0.61,0
2025-12-14T15:25:50.783Z,MOTOR-411,162,83.5,0.8,0
2025-12-14T15:26:50.783Z,MOTOR-411,162.7,89.4,1.2,0
2025-12-14T15:27:50.783Z,MOTOR-411,146.1,84.1,1.3,0
2025-12-14T15:28:50.783Z,MOTOR-411,154.8,98.2,0.89,0
2025-12-14T15:29:50.783Z,MOTOR-411,170.8,87.8,1.21,0
2025-12-14T15:30:50.783Z,MOTOR-411,151,89.3,1.08,0
2025-12-14T15:31:50.783Z,MOTOR-411,154,87.6,1.13,0
2025-12-14T15:32:50.783Z,MOTOR-411,165.5,89.5,1.08,0
2025-12-14T15:33:50.783Z,MOTOR-411,165.7,94.3,0.87,0
2025-12-14T15:34:50.783Z,MOTOR-411,176.7,94.6,0.55,0
2025-12-14T15:35:50.783Z,MOTOR-411,163.8,94.7,0.92,0
2025-12-14T15:36:50.783Z,MOTOR-411,156.8,87.4,1.13,0
2025-12-14T15:37:50.783Z,MOTOR-411,152.8,84.6,1.13,0
2025-12-14T15:38:50.783Z,MOTOR-411,164.6,89.2,0.9,0
2025-12-14T15:39:50.783Z,MOTOR-411,171.9,93.3,0.87,0
2025-12-14T15:40:50.783Z,MOTOR-411,166.7,90.6,0.64,0
2025-12-14T15:41:50.783Z,MOTOR-411,144.8,85.6,1.09,0
2025-12-14T15:42:50.783Z,MOTOR-411,173.8,91.5,0.93,0
2025-12-14T15:43:50.783Z,MOTOR-411,162.3,85.4,1.04,0
2025-12-14T15:44:50.783Z,MOTOR-411,162.1,93.7,1.05,0
2025-12-14T15:45:50.783Z,MOTOR-411,168.6,80.3,1.01,0
2025-12-14T15:46:50.783Z,MOTOR-411,167.9,87.5,0.81,0
