timestamp,asset_id,tempF,pressurePSI,vibrationMM,failure_flag
2025-12-14T11:47:50.727Z,COMP-105,195.8,101.4,2.87,0
2025-12-14T11:48:50.727Z,COMP-105,175.3,133.7,3.38,0
2025-12-14T11:49:50.727Z,COMP-105,191.4,110.5,2.3,0
2025-12-14T11:50:50.727Z,COMP-105,194,120.2,3.39,0
2025-12-14T11:51:50.727Z,COMP-105,193.9,108.3,3.66,0
2025-12-14T11:52:50.727Z,COMP-105,185.6,112.4,3.28,0
2025-12-14T11:53:50.727Z,COMP-105,183.7,136.3,2.36,0
2025-12-14T11:54:50.727Z,COMP-105,173.5,135.9,2.82,0
2025-12-14T11:55:50.727Z,COMP-105,183.2,117.7,1.71,0
2025-12-14T11:56:50.727Z,COMP-105,175.9,130.4,1.67,0
2025-12-14T11:57:50.727Z,COMP-105,193.2,119.2,1.64,0
2025-12-14T11:58:50.727Z,COMP-105,183,129,2.5,0
2025-12-14T11:59:50.727Z,COMP-105,170.4,133,2.53,0
2025-12-14T12:00:50.727Z,COMP-105,150.2,124.7,1.9,0
2025-12-14T12:01:50.727Z,COMP-105,189.9,113,2.5,0
2025-12-14T12:02:50.727Z,COMP-105,167.3,124.8,1.29,0
2025-12-14T12:03:50.727Z,COMP-105,182.4,103.7,2.67,0
2025-12-14T12:04:50.727Z,COMP-105,170.1,124,1.79,0
2025-12-14T12:05:50.727Z,COMP-105,213.8,128.8,1.53,0
2025-12-14T12:06:50.727Z,COMP-105,188.6,118.3,3.4,0
2025-12-14T12:07:50.727Z,COMP-105,176,134.4,2.96,0
2025-12-14T12:08:50.727Z,COMP-105,182.7,119.9,2.72,0
2025-12-14T12:09:50.727Z,COMP-105,214.1,120.5,2.23,0
2025-12-14T12:10:50.727Z,COMP-105,179.7,115.5,2.54,0
2025-12-14T12:11:50.727Z,COMP-105,182.5,115.9,2.9,0
2025-12-14T12:12:50.727Z,COMP-105,191,104.5,2.81,0
2025-12-14T12:13:50.727Z,COMP-105,199.8,126.5,2.58,0
2025-12-14T12:14:50.727Z,COMP-105,181.4,119.2,2.19,0
2025-12-14T12:15:50.727Z,COMP-105,194.2,115.6,2.59,0
2025-12-14T12:16:50.727Z,COMP-105,192.7,126.5,3.99,0
2025-12-14T12:17:50.727Z,COMP-105,203.3,118.7,2.14,0
2025-12-14T12:18:50.727Z,COMP-105,178.2,119,3.99,0
2025-12-14T12:19:50.727Z,COMP-105,191.7,124.2,2.64,0
2025-12-14T12:20:50.727Z,COMP-105,190.9,124.8,3.13,0
2025-12-14T12:21:50.727Z,COMP-105,181.7,111.4,2.58,0
2025-12-14T12:22:50.727Z,COMP-105,185.2,129.6,2.34,0
2025-12-14T12:23:50.727Z,COMP-105,186.6,106.6,2.52,0
2025-12-14T12:24:50.727Z,COMP-105,183.5,131.6,2.15,0
2025-12-14T12:25:50.727Z,COMP-105,204.7,108.2,2.6,0
2025-12-14T12:26:50.727Z,COMP-105,200.1,108.7,2.6,0
2025-12-14T12:27:50.727Z,COMP-105,181.5,122.6,2.24,0
2025-12-14T12:28:50.727Z,COMP-105,164,117.6,2.28,0
2025-12-14T12:29:50.727Z,COMP-105,185.1,133.7,3.2,0
2025-12-14T12:30:50.727Z,COMP-105,186.3,138.2,2.86,0
2025-12-14T12:31:50.727Z,COMP-105,158.7,107,3.3,0
2025-12-14T12:32:50.727Z,COMP-105,193.4,97.1,3.18,0
2025-12-14T12:33:50.727Z,COMP-105,182.1,124.8,2.18,0
2025-12-14T12:34:50.727Z,COMP-105,179.8,123.5,2.37,0
2025-12-14T12:35:50.727Z,COMP-105,170.2,93.9,2.87,0
2025-12-14T12:36:50.727Z,COMP-105,191.2,102.2,2.79,0
2025-12-14T12:37:50.727Z,COMP-105,197.4,102,1.89,0
2025-12-14T12:38:50.727Z,COMP-105,194.9,127.4,2.85,0
2025-12-14T12:39:50.727Z,COMP-105,181.4,108.8,1.56,0
2025-12-14T12:40:50.727Z,COMP-105,182.1,131.1,0.81,0
2025-12-14T12:41:50.727Z,COMP-105,190.3,129.2,3.11,0
2025-12-14T12:42:50.727Z,COMP-105,182.8,124.2,2.03,0
2025-12-14T12:43:50.727Z,COMP-105,180.9,132.1,3.48,0
2025-12-14T12:44:50.727Z,COMP-105,193.9,108.4,0.87,0
2025-12-14T12:45:50.727Z,COMP-105,167.6,120.7,2.18,0
2025-12-14T12:46:50.727Z,COMP-105,209.3,135.5,2.42,0
2025-12-14T12:47:50.727Z,COMP-105,185.8,123.4,2.57,0
2025-12-14T12:48:50.727Z,COMP-105,191.6,142.8,1.85,0
2025-12-14T12:49:50.727Z,COMP-105,195.9,120.3,3.08,0
2025-12-14T12:50:50.727Z,COMP-105,192.9,119.3,3.27,0
2025-12-14T12:51:50.727Z,COMP-105,196.3,122.2,1.81,0
2025-12-14T12:52:50.727Z,COMP-105,190.7,130.6,2.51,0
2025-12-14T12:53:50.727Z,COMP-105,182.6,119.3,3.39,0
2025-12-14T12:54:50.727Z,COMP-105,188,113,2.2,0
2025-12-14T12:55:50.727Z,COMP-105,196.8,125.3,1.9,0
2025-12-14T12:56:50.727Z,COMP-105,195.7,126.2,2.2,0
2025-12-14T12:57:50.727Z,COMP-105,174,119.6,3.84,0
2025-12-14T12:58:50.727Z,COMP-105,171.4,113.6,3.08,0
2025-12-14T12:59:50.727Z,COMP-105,192.2,113.7,2.27,0
2025-12-14T13:00:50.727Z,COMP-105,184.8,114.7,1.51,0
2025-12-14T13:01:50.727Z,COMP-105,209,119.4,2.26,0
2025-12-14T13:02:50.727Z,COMP-105,178.8,125.1,3.12,0
2025-12-14T13:03:50.727Z,COMP-105,170.8,133.7,1.96,0
2025-12-14T13:04:50.727Z,COMP-105,196.4,112.9,1.32,0
2025-12-14T13:05:50.727Z,COMP-105,165.5,114.1,2.6,0
2025-12-14T13:06:50.727Z,COMP-105,178.3,115.6,2.14,0
2025-12-14T13:07:50.727Z,COMP-105,187.4,101.5,2.25,0
2025-12-14T13:08:50.727Z,COMP-105,200.3,130.4,2.66,0
2025-12-14T13:09:50.727Z,COMP-105,185.8,103.3,1.75,0
2025-12-14T13:10:50.727Z,COMP-105,209.9,96.9,3.33,0
2025-12-14T13:11:50.727Z,COMP-105,199.9,110.3,2.22,0
2025-12-14T13:12:50.727Z,COMP-105,194.7,139.5,2.21,0
2025-12-14T13:13:50.727Z,COMP-105,190,120.7,2.41,0
2025-12-14T13:14:50.727Z,COMP-105,187,125.3,2.87,0
2025-12-14T13:15:50.727Z,COMP-105,169.7,125.7,2.35,0
2025-12-14T13:16:50.727Z,COMP-105,190.8,129.1,2.51,0
2025-12-14T13:17:50.727Z,COMP-105,188.9,120.6,2.41,0
2025-12-14T13:18:50.727Z,COMP-105,172.4,120.9,2.56,0
2025-12-14T13:19:50.727Z,COMP-105,194.7,120.2,1.88,0
2025-12-14T13:20:50.727Z,COMP-105,186.3,119.8,2.22,0
2025-12-14T13:21:50.727Z,COMP-105,189.8,121.5,2.05,0
2025-12-14T13:22:50.727Z,COMP-105,186.5,121.1,1.87,0
2025-12-14T13:23:50.727Z,COMP-105,184.7,106.7,2.78,0
2025-12-14T13:24:50.727Z,COMP-105,186.7,124.7,2.89,0
2025-12-14T13:25:50.727Z,COMP-105,188.6,110,2.9,0
2025-12-14T13:26:50.727Z,COMP-105,171.6,108.7,2.25,0
2025-12-14T13:27:50.727Z,COMP-105,195.7,116.5,2.74,0
2025-12-14T13:28:50.727Z,COMP-105,176.5,127.3,2.64,0
2025-12-14T13:29:50.727Z,COMP-105,185.5,118.3,1.74,0
2025-12-14T13:30:50.727Z,COMP-105,176.9,131.7,2.03,0
2025-12-14T13:31:50.727Z,COMP-105,184.7,129.8,1.72,0
2025-12-14T13:32:50.727Z,COMP-105,183.6,109.2,2.12,0
2025-12-14T13:33:50.727Z,COMP-105,188.7,128.7,2.03,0
2025-12-14T13:34:50.727Z,COMP-105,189.3,124.6,1.41,0
2025-12-14T13:35:50.727Z,COMP-105,176,124.8,2.3,0
2025-12-14T13:36:50.727Z,COMP-105,181.3,119,2.82,0
2025-12-14T13:37:50.727Z,COMP-105,194.5,116.2,2.13,0
2025-12-14T13:38:50.727Z,COMP-105,168.8,114.4,2.8,0
2025-12-14T13:39:50.727Z,COMP-105,187.9,131.3,2.79,0
2025-12-14T13:40:50.727Z,COMP-105,165.8,117.8,1.73,0
2025-12-14T13:41:50.727Z,COMP-105,194.8,139.2,2.34,0
2025-12-14T13:42:50.727Z,COMP-105,198.2,126.5,2.86,0
2025-12-14T13:43:50.727Z,COMP-105,198.4,113.4,1.3,0
2025-12-14T13:44:50.727Z,COMP-105,157.6,125.7,1.92,0
2025-12-14T13:45:50.727Z,COMP-105,189.1,118,2,0
2025-12-14T13:46:50.727Z,COMP-105,175.2,117,2.48,0
2025-12-14T13:47:50.727Z,COMP-105,184.4,128,2.24,0
2025-12-14T13:48:50.727Z,COMP-105,178,123.2,1.95,0
2025-12-14T13:49:50.727Z,COMP-105,190.5,119.8,3.2,0
2025-12-14T13:50:50.727Z,COMP-105,190.3,101,1.94,0
2025-12-14T13:51:50.727Z,COMP-105,191,120.4,1.72,0
2025-12-14T13:52:50.727Z,COMP-105,156.6,115.7,2.55,0
2025-12-14T13:53:50.727Z,COMP-105,203,125.7,2.04,0
2025-12-14T13:54:50.727Z,COMP-105,189.6,114.2,2.66,0
2025-12-14T13:55:50.727Z,COMP-105,184.5,106.3,2.58,0
2025-12-14T13:56:50.727Z,COMP-105,182.1,120.5,3.32,0
2025-12-14T13:57:50.727Z,COMP-105,203,135.6,2.65,0
2025-12-14T13:58:50.727Z,COMP-105,180.2,111.5,2.5,0
2025-12-14T13:59:50.727Z,COMP-105,186.8,124.3,3.2,0
2025-12-14T14:00:50.727Z,COMP-105,174.3,122.5,2.92,0
2025-12-14T14:01:50.727Z,COMP-105,191.9,110.8,2.22,0
2025-12-14T14:02:50.727Z,COMP-105,173.5,111,3.28,0
2025-12-14T14:03:50.727Z,COMP-105,195.7,116.6,2.89,0
2025-12-14T14:04:50.727Z,COMP-105,179.3,135.3,2.6,0
2025-12-14T14:05:50.727Z,COMP-105,183.4,101.6,2.57,0
2025-12-14T14:06:50.727Z,COMP-105,204.9,121.4,2.85,0
2025-12-14T14:07:50.727Z,COMP-105,195.3,111.9,2.69,0
2025-12-14T14:08:50.727Z,COMP-105,182.8,104,1.82,0
2025-12-14T14:09:50.727Z,COMP-105,206.3,121.7,2.35,0
2025-12-14T14:10:50.727Z,COMP-105,208,110.2,2.6,0
2025-12-14T14:11:50.727Z,COMP-105,196.1,126,2.2,0
2025-12-14T14:12:50.727Z,COMP-105,181.3,103.8,1.24,0
2025-12-14T14:13:50.727Z,COMP-105,195.9,109.3,2.9,0
2025-12-14T14:14:50.727Z,COMP-105,194.9,93.6,3.38,0
2025-12-14T14:15:50.727Z,COMP-105,216.1,121.4,1.11,0
2025-12-14T14:16:50.727Z,COMP-105,189.5,114.8,3.3,0
2025-12-14T14:17:50.727Z,COMP-105,185.2,103.8,2.66,0
2025-12-14T14:18:50.727Z,COMP-105,180.5,121.5,2.45,0
2025-12-14T14:19:50.727Z,COMP-105,186.5,127,3.29,0
2025-12-14T14:20:50.727Z,COMP-105,181.6,131.9,2.99,0
2025-12-14T14:21:50.727Z,COMP-105,192.3,119.3,2.51,0
2025-12-14T14:22:50.727Z,COMP-105,185.2,127.2,2.86,0
2025-12-14T14:23:50.727Z,COMP-105,174.7,130.3,2.06,0
2025-12-14T14:24:50.727Z,COMP-105,183.2,120.7,2.33,0
2025-12-14T14:25:50.727Z,COMP-105,171.6,122,2.09,0
2025-12-14T14:26:50.727Z,COMP-105,163,119.6,2.75,0
2025-12-14T14:27:50.727Z,COMP-105,178.5,114.1,3.08,0
2025-12-14T14:28:50.727Z,COMP-105,181.8,112.9,2.43,0
2025-12-14T14:29:50.727Z,COMP-105,178.1,113.5,1.94,0
2025-12-14T14:30:50.727Z,COMP-105,193.6,123.6,2.9,0
2025-12-14T14:31:50.727Z,COMP-105,180.6,141.8,3.03,0
2025-12-14T14:32:50.727Z,COMP-105,177,111.3,1.62,0
2025-12-14T14:33:50.727Z,COMP-105,215.1,119.2,2.67,0
2025-12-14T14:34:50.727Z,COMP-105,187.2,125.9,1.85,0
2025-12-14T14:35:50.727Z,COMP-105,196.9,118.1,3.63,0
2025-12-14T14:36:50.727Z,COMP-105,181,116.6,2.59,0
2025-12-14T14:37:50.727Z,COMP-105,195.5,120.1,2.22,0
2025-12-14T14:38:50.727Z,COMP-105,189.8,122.6,1.86,0
2025-12-14T14:39:50.727Z,COMP-105,207.5,123.6,2.71,0
2025-12-14T14:40:50.727Z,COMP-105,196.8,144.8,3.39,0
2025-12-14T14:41:50.727Z,COMP-105,174.5,117.4,3.34,0
2025-12-14T14:42:50.727Z,COMP-105,189,129.8,2.56,0
2025-12-14T14:43:50.727Z,COMP-105,188.5,89.9,2.27,0
2025-12-14T14:44:50.727Z,COMP-105,183.1,106.2,3.32,0
2025-12-14T14:45:50.727Z,COMP-105,183.1,122.8,1.92,0
2025-12-14T14:46:50.727Z,COMP-105,199.3,108.1,2.39,0
2025-12-14T14:47:50.727Z,COMP-105,187.4,121.4,2.47,0
2025-12-14T14:48:50.727Z,COMP-105,186.4,109.5,2.75,0
2025-12-14T14:49:50.727Z,COMP-105,183.2,108.9,2.58,0
2025-12-14T14:50:50.727Z,COMP-105,173.8,135.4,2.28,0
2025-12-14T14:51:50.727Z,COMP-105,196,98.8,2.52,0
2025-12-14T14:52:50.727Z,COMP-105,214.5,98.5,3.41,0
2025-12-14T14:53:50.727Z,COMP-105,204,124.8,2.58,0
2025-12-14T14:54:50.727Z,COMP-105,206.4,112.2,3.56,0
2025-12-14T14:55:50.727Z,COMP-105,182.8,116.9,1.83,0
2025-12-14T14:56:50.727Z,COMP-105,192.7,112.6,2.88,0
2025-12-14T14:57:50.727Z,COMP-105,201.8,117.8,3.12,0
2025-12-14T14:58:50.727Z,COMP-105,202.3,123.9,1.41,0
2025-12-14T14:59:50.727Z,COMP-105,202.9,112.1,2.3,0
2025-12-14T15:00:50.727Z,COMP-105,178.5,130.2,1.42,0
2025-12-14T15:01:50.727Z,COMP-105,197.3,123.6,3.55,0
2025-12-14T15:02:50.727Z,COMP-105,189.5,116.6,1.9,0
2025-12-14T15:03:50.727Z,COMP-105,175.6,118.1,3.36,0
2025-12-14T15:04:50.727Z,COMP-105,166.5,123,3.04,0
2025-12-14T15:05:50.727Z,COMP-105,197.6,130.8,3.2,0
2025-12-14T15:06:50.727Z,COMP-105,171.4,105.3,2.32,0
2025-12-14T15:07:50.727Z,COMP-105,189,113.3,2.25,0
2025-12-14T15:08:50.727Z,COMP-105,171.5,129.5,2.82,0
2025-12-14T15:09:50.727Z,COMP-105,175.6,114.7,2.64,0
2025-12-14T15:10:50.727Z,COMP-105,180.4,113.8,3.46,0
2025-12-14T15:11:50.727Z,COMP-105,193.7,132.6,1.58,0
2025-12-14T15:12:50.727Z,COMP-105,185.2,114.1,1.84,0
2025-12-14T15:13:50.727Z,COMP-105,220.2,113.3,2.25,0
2025-12-14T15:14:50.727Z,COMP-105,194.6,134.7,2.71,0
2025-12-14T15:15:50.727Z,COMP-105,176.3,122.2,1.5,0
2025-12-14T15:16:50.727Z,COMP-105,181.5,107.2,1.56,0
2025-12-14T15:17:50.727Z,COMP-105,174.8,136.8,2.91,0
2025-12-14T15:18:50.727Z,COMP-105,182.8,118.3,3.59,0
2025-12-14T15:19:50.727Z,COMP-105,194.1,115,2.01,0
2025-12-14T15:20:50.727Z,COMP-105,171,124.6,2.53,0
2025-12-14T15:21:50.727Z,COMP-105,183.5,107.8,3.37,0
2025-12-14T15:22:50.727Z,COMP-105,184.9,102.3,2.55,0
2025-12-14T15:23:50.727Z,COMP-105,182.7,123,2.52,0
2025-12-14T15:24:50.727Z,COMP-105,185.2,113.9,1.76,0
2025-12-14T15:25:50.727Z,COMP-105,178.3,113.1,2.04,0
2025-12-14T15:26:50.727Z,COMP-105,189.6,110.5,2.46,0
2025-12-14T15:27:50.727Z,COMP-105,191.4,111.3,1.85,0
2025-12-14T15:28:50.727Z,COMP-105,194.1,123.3,2.31,0
2025-12-14T15:29:50.727Z,COMP-105,183.2,124.4,2.35,0
2025-12-14T15:30:50.727Z,COMP-105,174.6,146.3,1.78,0
2025-12-14T15:31:50.727Z,COMP-105,190.5,112.4,1.37,0
2025-12-14T15:32:50.727Z,COMP-105,202.3,120,2.37,0
2025-12-14T15:33:50.727Z,COMP-105,168.1,106.4,3,0
2025-12-14T15:34:50.727Z,COMP-105,168.3,117.9,1.98,0
2025-12-14T15:35:50.727Z,COMP-105,175.1,107.5,2.5,0
2025-12-14T15:36:50.727Z,COMP-105,183.8,134,2.85,0
2025-12-14T15:37:50.727Z,COMP-105,196.1,113.4,2.48,0
2025-12-14T15:38:50.727Z,COMP-105,199.5,115.6,2.29,0
2025-12-14T15:39:50.727Z,COMP-105,183.4,119.5,3.33,0
2025-12-14T15:40:50.727Z,COMP-105,206.3,110.8,2.86,0
2025-12-14T15:41:50.727Z,COMP-105,185.2,131.7,2.99,0
2025-12-14T15:42:50.727Z,COMP-105,201,132.8,3.02,0
2025-12-14T15:43:50.727Z,COMP-105,178.5,119.1,2.67,0
2025-12-14T15:44:50.727Z,COMP-105,193,129.2,2.98,0
2025-12-14T15:45:50.727Z,COMP-105,191.6,124,3,0
2025-12-14T15:46:50.727Z,COMP-105,169.3,117.6,2.36,0
2025-12-14T15:47:50.727Z,COMP-105,188.4,114.7,2.12,0
2025-12-14T15:48:50.727Z,COMP-105,205.5,117.2,2.65,0
2025-12-14T15:49:50.727Z,COMP-105,201.5,120.1,1.92,0
2025-12-14T15:50:50.727Z,COMP-105,201.5,111,2.89,0
2025-12-14T15:51:50.727Z,COMP-105,182.3,126.9,1.66,0
2025-12-14T15:52:50.727Z,COMP-105,180.7,131.4,3.22,0
2025-12-14T15:53:50.727Z,COMP-105,174.8,120.1,1.22,0
2025-12-14T15:54:50.727Z,COMP-105,149.9,104,2.28,0
2025-12-14T15:55:50.727Z,COMP-105,173.8,123.6,2.46,0
2025-12-14T15:56:50.727Z,COMP-105,179.8,126.7,1.73,0
2025-12-14T15:57:50.727Z,COMP-105,187.9,127.6,2.23,0
2025-12-14T15:58:50.727Z,COMP-105,186.8,118.9,3.35,0
2025-12-14T15:59:50.727Z,COMP-105,182.7,118.4,2.18,0
2025-12-14T16:00:50.727Z,COMP-105,186.7,121.9,3.24,0
2025-12-14T16:01:50.727Z,COMP-105,203,128.5,1.72,0
2025-12-14T16:02:50.727Z,COMP-105,164,113.9,1.51,0
2025-12-14T16:03:50.727Z,COMP-105,188.2,122.3,2.16,0
2025-12-14T16:04:50.727Z,COMP-105,181.2,125.9,2.07,0
2025-12-14T16:05:50.727Z,COMP-105,179.3,107.2,2.69,0
